Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5uMO7gj1q6B98f0d0Uj5Gs,"Broadway","Broadway","Knowsum",2021-07-09,70112,0,false,11149242335,2021-07-09T15:37:06Z,"lo-fi beats,ritmos de jazz,lo-fi","VinDig",0.658,0.373,10,-7.46,0,0.0794,0.022,0.92,0.107,0.871,177.967,4
spotify:track:2aKKqmkt0AUenmXkjq4rs4,"Space Cowboy","Ipanema","Saib",2015-04-28,152625,43,false,11149242335,2021-07-14T10:27:10Z,"lo-fi,lo-fi beats,jazz house,hip hop lo-fi,ritmos de jazz","Cult Classic Records",0.854,0.689,0,-15.05,1,0.17,0.474,0.816,0.153,0.722,97.993,4
spotify:track:5coBHFwQpwOkezv6BJmWkx,"Penny Girl","Penny Girl","Cola Boyy",2018-06-13,237893,0,false,11149242335,2021-07-26T18:19:17Z,"","Record Makers",0.632,0.859,10,-3.982,1,0.0433,0.0165,0.0000423,0.0923,0.527,119.853,4
spotify:track:4xgHOLfSjtbrkUSY2sRMrv,"Logos","The OOZ","King Krule",2017-10-13,230147,0,false,11149242335,2021-07-28T19:51:17Z,"","XL Recordings",0.755,0.445,11,-13.343,0,0.0516,0.821,0.566,0.11,0.322,113.52,4
spotify:track:2w8jk4NAkqURAJ7WvTI98W,"So Fine (Franc Moody Remix)","So Fine (Franc Moody Remix)","Party Pupils,Pat Lok,Franc Moody",2021-08-04,238714,22,false,11149242335,2021-08-08T16:28:41Z,"nu disco","Club Sweat",0.755,0.749,2,-9.395,0,0.0895,0.21,0.711,0.117,0.653,124.99,4
spotify:track:3tKy3MF9YBLMktscYU1VJ8,"Know Me","Corazón","Pat Lok,Kate Stewart",2019-06-14,189818,0,false,11149242335,2021-08-08T16:30:51Z,"nu disco,jungle,drum and bass","Kitsuné Musique",0.737,0.728,10,-8.564,0,0.198,0.149,0,0.304,0.526,110.059,4
spotify:track:6RUUaEumPDW1ZDSUUluOyg,"Speedracer","Movement Swallows Us","CAPYAC",2016-01-29,240000,0,false,11149242335,2021-08-08T16:32:12Z,"nu disco","Independent",0.726,0.672,10,-5.505,1,0.164,0.269,0.0000129,0.0813,0.452,105.997,4
spotify:track:09iktHjNiTzCX6YT5XKScx,"Day & Night","Intimate Fonk","Dabeull,HolyBrune",2019-06-18,216149,65,false,11149242335,2021-08-08T16:32:49Z,"nu disco","Roche Musique",0.861,0.569,7,-7.221,1,0.0835,0.0414,0.354,0.0857,0.36,109.078,4
spotify:track:5FIRCztpLYutxxmzUEgXZc,"FEELS RIGHT","FEELS RIGHT","Darius,Duñe",2021-06-15,269653,38,false,11149242335,2021-08-08T16:35:05Z,"house francés,indie soul,nu disco","Roche Musique",0.79,0.591,6,-6.696,0,0.0478,0.178,0.0174,0.113,0.464,123.045,4
spotify:track:5LaLNyGl84pmHpIJSiszyr,"Pyor","Utopia","Darius",2017-11-24,261186,48,false,11149242335,2021-08-08T16:35:59Z,"house francés,indie soul,nu disco","Roche Musique",0.832,0.616,8,-7.656,1,0.0865,0.462,0.848,0.122,0.0751,107.577,4
spotify:track:5lXOqXFHGPEPvzWVcK97fD,"Crossing Paths","Daybreak","Kartell,SG Lewis",2021-02-19,244706,43,false,11149242335,2021-08-08T16:38:11Z,"nu disco,house francés","Roche Musique",0.827,0.745,4,-6.832,0,0.0443,0.0762,0.83,0.0753,0.387,115.047,4
spotify:track:01TyFEZu6mHbffsVfxgrFn,"Show Me How","Show Me How","Men I Trust",2018-02-28,215110,7,false,11149242335,2021-08-09T22:40:05Z,"bedroom pop,indie pop","Indie",0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,4
spotify:track:6Ijmj8Z0L31hCp5pLZnT5U,"Numb","Numb","Men I Trust",2019-04-12,219340,73,false,11149242335,2021-08-09T22:40:22Z,"bedroom pop,indie pop","Independent",0.783,0.303,4,-14.393,1,0.0527,0.811,0.945,0.109,0.65,138.816,4
spotify:track:7y8aVfDkqt6qirGNivvs0M,"One Girl / One Boy","Thr!!!er","!!!",2013,243626,0,false,11149242335,2021-08-09T22:41:37Z,"dance alternativo,new rave,electroclash","Warp Records",0.702,0.851,10,-5.747,0,0.0407,0.00255,0.0000594,0.322,0.87,117.004,4
spotify:track:4gdQamULpFs7WeyFGfmTCZ,"Lose My Cool - Franc Moody Remix","Lose My Cool (Remixes)","Amber Mark,Franc Moody",2017-05-26,257301,67,false,11149242335,2021-08-09T22:52:20Z,"r&b alternativo,indie soul,nu disco","EMI",0.82,0.509,1,-5.15,1,0.0419,0.0558,0.018,0.359,0.762,103.007,4
spotify:track:6Xsb9aRVcplkXY4MPDOaS5,"Open Your Eyes","Being No One Going Nowhere","STRFKR",2016-11-04,232946,52,false,11149242335,2021-08-09T22:54:39Z,"","Old Wave Records",0.67,0.756,0,-4.299,0,0.0322,0.00549,0.599,0.152,0.402,129.988,4
spotify:track:24nL5EXPrdodyCdxXoRRBZ,"Music Sounds Better with You","Music Sounds Better with You","NEIL FRANCES",2017-07-21,198305,1,false,11149242335,2021-08-09T22:55:11Z,"indie soul","Nettwerk Records",0.935,0.526,8,-8.256,0,0.0645,0.275,0.238,0.0673,0.778,118.009,4
spotify:track:00fhsRlHHe9tpd7Nyep7XJ,"Theatrical State of Mind","Night Sketches","Papooz",2019-03-08,192039,0,false,11149242335,2021-08-09T22:56:21Z,"indie pop francés","Half Awake Records",0.786,0.544,2,-9.157,1,0.0414,0.00688,0.00392,0.123,0.342,94.991,4
spotify:track:2blV6tohiJoieVNtlL0yU4,"You and I","Night Sketches","Papooz",2019-03-08,200222,0,false,11149242335,2021-08-09T22:56:28Z,"indie pop francés","Half Awake Records",0.598,0.706,4,-6.966,0,0.0328,0.0167,0.000516,0.308,0.352,150.941,4
spotify:track:2f9TCHbHyWF85G9LDjjwiF,"Jazz Vol. 1","Jazz Vol. 1","Seb Wildblood",2016-05-27,397477,0,false,11149242335,2021-08-12T01:52:46Z,"jazz house,lo-fi house","Church",0.8,0.56,9,-11.449,0,0.0699,0.387,0.884,0.106,0.462,116.998,4
spotify:track:3wv9jIR1DAGxTRMm1kH6GL,"Sweet Time","Sweet Time","Raveena",2017-10-11,251433,57,false,11149242335,2021-08-12T02:16:34Z,"r&b alternativo,indie soul","House Music",0.819,0.363,0,-9.466,1,0.17,0.618,0.00199,0.103,0.55,96.001,4
spotify:track:1aBettOr79Ze27sceoL6U9,"Feeling High","Jagged Tooth Crook","The Mouse Outfit,IAMDDB,KinKai",2018-05-04,224374,49,true,11149242335,2021-08-12T02:20:19Z,"jazz rap,r&b alternativo","TMO Records",0.732,0.42,10,-3.505,0,0.0856,0.377,0.0493,0.313,0.49,83.021,4
spotify:track:15lQe5EUD55Fkq7HWLnJp5,"Think That I Don't Need Your Love","Think That I Don't Need Your Love","Joesef",2020-02-13,223414,0,true,11149242335,2021-08-12T02:20:24Z,"","Bold Cut",0.686,0.83,7,-8.075,0,0.0783,0.108,0.000012,0.0843,0.802,99.972,4
spotify:track:6gufQS7szZfDuY0zS1bEhH,"Sophie","Sophie","Arlo Parks",2019-10-24,215360,37,true,11149242335,2021-08-12T02:20:30Z,"","Beatnik Creative",0.772,0.484,11,-10.176,0,0.0508,0.632,0.00223,0.111,0.635,74.227,4
spotify:track:3hiaRDT2SmsR8aYl93MqgT,"Easy Baby","Easy Baby","Denyah",2018-04-04,199899,0,false,11149242335,2021-08-12T02:21:46Z,"","994721 Records DK",0.829,0.408,9,-10.172,1,0.0389,0.769,0.544,0.104,0.753,124.983,4
spotify:track:3b9MUQ7uiQHhU420B6f8Ta,"Saw You for the First Time","Saw You for the First Time","Laurence Guy",2017-07-28,404630,0,false,11149242335,2021-08-13T04:52:45Z,"lo-fi house,jazz house","Church",0.805,0.529,7,-12.111,0,0.0378,0.000224,0.893,0.0844,0.714,121.004,4
spotify:track:1uOgZkPPwGgya04nRoM1wy,"Liquid Love","Virgin Ubiquity II","Roy Ayers,Sylvia Cox",2018-12-01,286533,47,false,11149242335,2021-08-18T20:10:47Z,"jazz funk,acid jazz,soul jazz","BBE Music",0.463,0.6,10,-6.968,0,0.0259,0.0812,0.0437,0.036,0.652,82.623,4
spotify:track:2b5e6kL0n4jOGfwhRVITig,"Losing Touch","House of FM","Franc Moody",2021-06-23,235263,0,false,11149242335,2021-08-29T06:06:26Z,"nu disco","Juicebox Recordings",0.918,0.638,5,-6.796,0,0.135,0.0461,0.6,0.1,0.751,124.017,4
spotify:track:0SYu7wDS7dJSnuyn5GEDpp,"All I Wanna Do","All I Wanna Do","Jakob",2019-04-26,127922,40,false,11149242335,2021-08-30T19:23:31Z,"bedroom pop","Playground Music",0.84,0.438,8,-12.437,1,0.117,0.531,0.207,0.111,0.699,98.056,4
spotify:track:1bfTXGpAL4638bmw5Krpb3,"Cruisin to the Park","Cruisin to the Park","Durand Jones & The Indications",2019-08-29,212487,0,false,11149242335,2021-08-30T19:24:44Z,"retro soul","Dead Oceans",0.707,0.684,2,-7.587,1,0.0623,0.512,0.0196,0.0981,0.763,146.168,4
spotify:track:0ezc0egpgUhBvoCWGx54fC,"Cascada","Cascada","Juan Rios",2020-09-15,186909,25,false,11149242335,2021-08-30T19:27:20Z,"lo-fi beats,hip hop lo-fi,lo-fi,ritmos de jazz","Chillhop Music",0.937,0.391,7,-14.743,1,0.178,0.831,0.915,0.144,0.808,140.019,4
spotify:track:67OcVGdHgzLykVUbaXwVYv,"Icare","Icare","Yuksek,Bertrand Burgalat",2018-03-09,222631,47,false,11149242335,2021-09-05T21:20:04Z,"nu disco,house francés,indie pop francés,disco house,funky house,indie dance,pop francés","Partyfine",0.88,0.809,10,-5.247,0,0.0369,0.00606,0.386,0.485,0.94,114.053,4
spotify:track:2GnhkfBcDsFdG1MQILHM3j,"EQUILIBRIUM","EQUILIBRIUM","Darius,WAYNE SNOW",2020-10-01,289960,42,false,11149242335,2021-09-16T02:57:42Z,"house francés,indie soul,nu disco","Roche Musique",0.738,0.508,3,-9.421,0,0.0817,0.682,0.928,0.0885,0.474,118.047,4
spotify:track:3ApDLA7FGUlDc7rNM4bzkb,"Flesh and Blood","Dream in Colour","Franc Moody",2020-02-28,238612,0,false,11149242335,2021-09-17T12:31:05Z,"nu disco","Juicebox Recordings",0.745,0.578,6,-6.004,0,0.131,0.0895,0.000424,0.0959,0.696,165.997,4
spotify:track:7KT6ZlKj4HOaEtKjo9iehe,"Let It Kick In","House of FM","Franc Moody",2021-06-23,229997,0,false,11149242335,2021-09-17T12:45:23Z,"nu disco","Juicebox Recordings",0.781,0.815,4,-5.174,0,0.0544,0.00622,0.524,0.0581,0.52,120.012,4
spotify:track:41o2ydrj7Xm9Yt5odIBqq4,"Velvet Light","Velvet Light","Jakob",2018-04-05,141587,62,false,11149242335,2021-09-18T22:20:12Z,"bedroom pop","Playground Music",0.67,0.419,6,-10.523,0,0.0751,0.75,0.135,0.0976,0.513,77.919,4
spotify:track:4usk0qRUU8B5BDnVZnORFG,"Ordinary Pleasure","Outer Peace","Toro y Moi",2019-01-18,183752,0,false,11149242335,2021-09-18T22:20:16Z,"chillwave","Coqueiro Verde Records",0.883,0.781,7,-7.384,1,0.141,0.152,0.0142,0.105,0.78,115.011,4
spotify:track:36PQh1G6h7n9VWB799fXpI,"Darling","In Mind","Real Estate",2017-03-17,260386,53,false,11149242335,2021-09-18T22:29:56Z,"jangle pop,dream pop,surf rock","Domino Recording Co",0.596,0.894,0,-5.407,1,0.0265,0.00878,0.00659,0.104,0.572,132.994,5
spotify:track:3dmsgudsfeGdQ9NsZFOm0C,"Lovefool","Amo XO","No Vacation",2015-04-06,130961,0,false,11149242335,2021-09-18T22:54:11Z,"bedroom pop,dream pop","No Vacation",0.819,0.688,2,-5.967,0,0.0363,0.0549,0.0568,0.0799,0.961,104.013,4
spotify:track:0ASIqnVJvN1GmH1xEBdf2a,"Fly Out West - Single Version","Fly Out West","Yot Club",2019-05-31,174211,59,false,11149242335,2021-09-18T22:54:18Z,"bedroom pop","Yot Club under exclusive license to Amuseio AB",0.499,0.666,2,-15.61,1,0.0446,0.417,0.461,0.0715,0.405,173.325,4
spotify:track:6vMaCzTnismT6N45MDCMfa,"Beyond the Clouds","Images","You'll Never Get to Heaven",2017-03-24,248680,0,false,11149242335,2021-09-21T17:16:19Z,"dream pop,shoegaze","Mystic Roses",0.633,0.574,7,-9.667,0,0.0299,0.792,0.921,0.105,0.236,117.515,4
spotify:track:21PaOSZdsh7DToHW6d5B38,"Mood","Pool","Porches",2016-02-05,148360,40,false,11149242335,2021-09-21T17:16:27Z,"","Domino Recording Co",0.736,0.468,4,-7.035,1,0.0294,0.53,0.00184,0.094,0.642,97.484,3
spotify:track:7GPstnufSTScEaw9dMxO9H,"Childs Play (feat. Chance the Rapper)","Z","SZA,Chance the Rapper",2014-04-08,216234,69,false,11149242335,2021-09-28T15:53:09Z,"r&b","Top Dawg Entertainment",0.759,0.342,1,-9.044,0,0.0406,0.775,0,0.112,0.22,99.995,4
spotify:track:7jPNoWAyDdfnzU3mUBI0HI,"For My Ladies","Duality","Yussef Dayes,Rocco Palladino,Charlie Stacey",2019-12-04,341345,0,false,11149242335,2021-09-28T15:55:49Z,"nu jazz,jazz fusión,jazz","Good Grief Inc",0.458,0.485,1,-10.749,0,0.0385,0.38,0.919,0.199,0.434,131.356,4
spotify:track:3lRilcJvKDmv2JxxIixMy5,"Anomalie bleue","Anomalie bleue","L'Impératrice",2020-12-10,233417,31,false,11149242335,2021-09-28T16:00:55Z,"indie pop francés,house francés,pop francés","microqlima",0.857,0.366,0,-11.934,0,0.0465,0.309,0.497,0.271,0.232,117.005,4
spotify:track:25nQeo1GpF1Sx2QOhW1ujt,"Bon Bini","Caribbean Bites","Cookin Soul",2020-07-21,104788,23,false,11149242335,2021-09-28T16:03:30Z,"","Cookin Soul Records",0.589,0.647,7,-7.019,0,0.398,0.465,0.12,0.973,0.602,70.855,4
spotify:track:6MEIBRPzMIY0zp4Qwd2p7k,"Sideways","Second Wind","L'Indécis,sadtoi",2019-05-10,166000,42,false,11149242335,2021-09-28T16:16:22Z,"lo-fi beats,ritmos de jazz,lo-fi,hip hop lo-fi,jazz rap","Chillhop Music",0.576,0.422,7,-11.397,0,0.0623,0.791,0.759,0.0878,0.338,100.717,4
spotify:track:2pOEcXFeoDdS7RAsrACVTn,"RISE","RISE","Darius,Benny Sings",2021-10-05,303871,49,false,11149242335,2021-10-07T18:03:22Z,"house francés,indie soul,nu disco","Roche Musique",0.767,0.527,1,-8.297,1,0.174,0.0969,0.653,0.0911,0.185,102.009,4
spotify:track:3TiCuJiisBOB9HzKAM6FDG,"Oh Honey","Oh Honey","Delegation",1978-07-17,356200,72,false,11149242335,2021-10-14T21:36:33Z,"","State Records",0.734,0.42,2,-12.036,1,0.028,0.188,0.242,0.0826,0.462,94.161,4
spotify:track:6CCK6oxkV9rXiTXTRvdVrG,"Ride It - Fouk Remix","Ride It (Fouk Remix)","Bellaire,Fouk,Amy Douglas",2021-10-14,360026,7,false,11149242335,2021-10-15T23:06:20Z,"jazz house,disco house,funky house,house,lo-fi house,nu disco","Allo Floride Records",0.754,0.71,1,-5.821,1,0.0383,0.00118,0.0212,0.353,0.931,128.014,4
spotify:track:4YvL6cs0cMEwWrkjFggBHN,"Echo Arms","Salt (Deluxe)","Mr Twin Sister",2019-06-28,267604,27,false,11149242335,2021-10-19T17:19:34Z,"chillwave","LAB 344",0.783,0.545,5,-11.422,0,0.0417,0.00406,0.087,0.201,0.578,108.019,4
spotify:track:37D9O4De2WL1hA6gyResgl,"Cheer Up My Brother","Sunday","HNNY",2015-07-03,305776,58,false,11149242335,2021-10-19T23:37:32Z,"jazz house,lo-fi house","HNNY",0.761,0.263,0,-14.762,0,0.0473,0.12,0.239,0.0996,0.315,107.991,4
spotify:track:22WRYBnzXfM9g7uNd5w79q,"Henny & Gingerale - Bonus Track","How Do You Do","Mayer Hawthorne",2011-01-01,254160,62,false,11149242335,2021-10-21T18:08:01Z,"retro soul,pop soul","Universal Records",0.808,0.894,9,-5.13,0,0.0333,0.0263,0.137,0.257,0.974,123.286,4
spotify:track:61Ivix5DTnDPVjp1dgLyov,"Disco Yes","Geography","Tom Misch,Poppy Ajudha",2018-04-06,280878,2,false,11149242335,2021-10-21T18:08:13Z,"indie soul","Beyond The Groove 4",0.927,0.551,9,-6.624,0,0.0921,0.42,0.0346,0.298,0.665,123.042,4
spotify:track:1CbxG199T0fzfUV5EO7aPV,"Eternal Light","Free Nationals","Free Nationals,Chronixx",2019-12-13,193740,70,false,11149242335,2021-10-21T18:08:19Z,"reggae,roots reggae,dancehall,ragga,lovers rock","OBE, LLC / EMPIRE",0.793,0.465,5,-8.134,0,0.271,0.648,0.000132,0.0871,0.898,141.85,4
spotify:track:5PfspUAi01qWEHIghP3DQr,"Time - Franc Moody Remix","Time (Franc Moody Remix)","Kartell,Franc Moody,Qendresa,Coops",2021-11-05,253848,51,false,11149242335,2021-11-06T05:37:48Z,"nu disco,house francés,r&b alternativo,jazz rap","Roche Musique",0.738,0.701,6,-8.938,0,0.153,0.0451,0.174,0.0476,0.89,93.51,4
spotify:track:7axS7LTdvIzvG9qg2Ya4Gd,"Two Step","Riviera","Kartell",2012-05-21,211868,25,false,11149242335,2021-11-06T05:43:25Z,"nu disco,house francés","Roche Musique",0.774,0.526,5,-9.112,0,0.209,0.0678,0.691,0.0575,0.884,200.037,4
spotify:track:7IzWkimg02mjvqVVDXHQES,"Hide (Amtrac Remix)","Hide (Amtrac Remix)","Washed Out,Amtrac",2021-11-12,320918,28,false,11149242335,2021-11-13T15:08:08Z,"chillwave,dream pop,house melódico,nu disco,deep house","Sub Pop Records",0.703,0.651,0,-11.293,0,0.0476,0.0784,0.432,0.0947,0.176,115.008,4
spotify:track:0tj5lFNJMzGKoQMY5uafU2,"Bamboo","Brothers","Harvey Sutherland",2014-11-10,376960,0,false,11149242335,2021-11-16T12:39:40Z,"jazz house,lo-fi house","Clarity Recordings",0.818,0.467,5,-10.184,0,0.0353,0.127,0.913,0.123,0.533,115.363,4
spotify:track:6EErYXgsGBMkwpITHuKuCI,"B Cool (feat. Melanie Faye)","B Cool (feat. Melanie Faye)","Magroove,Melanie Faye",2017-06-24,199245,40,false,11149242335,2021-11-21T20:11:07Z,"bedroom pop,neo soul","Spaced Out Records",0.794,0.368,8,-12.725,1,0.0523,0.559,0.694,0.0864,0.775,140.063,4
spotify:track:4Grli0SlPSpMKAJDeZURG2,"Recently Played","Locket","Crumb",2017-06-23,120454,48,false,11149242335,2021-11-21T20:13:59Z,"neopsicodelia,bedroom pop","Crumb Records",0.57,0.334,5,-11.046,0,0.031,0.695,0.226,0.226,0.124,112.015,3
spotify:track:0qLLqOUiS74hxoMOqqed73,"Sanctuary - Fouk Remix","Sanctuary (Remix)","CAPYAC,Fouk,Annabelle Freedman,Slim Jeff",2021-10-01,349446,18,true,11149242335,2021-11-22T21:54:32Z,"nu disco,jazz house,lo-fi house,funky house,disco house","CAPYAC",0.865,0.87,3,-4.507,0,0.103,0.0162,0.112,0.243,0.676,125.034,4
spotify:track:7uKoqhOj7sfF1GowMuAc6I,"Organon","Untourable Album","Men I Trust",2021-08-25,150927,0,false,11149242335,2021-11-24T02:27:22Z,"bedroom pop,indie pop","Independent",0.6,0.193,7,-15.751,0,0.0265,0.831,0.901,0.102,0.0386,96.977,3
spotify:track:2afK7FH9DWHYMqltxqf7IT,"Don't Matter","Don't Matter","Cherokee,Darianna Everett",2013-11-11,308256,56,false,11149242335,2021-11-26T02:46:39Z,"house francés,nu disco","Roche Musique",0.886,0.518,9,-9.249,0,0.0887,0.469,0.00168,0.0999,0.523,108.993,4
spotify:track:0L0GeZL4lyx34nYDzsNuG4,"I Look To You (feat. Kimbra)","Illumination","Miami Horror,Kimbra",2010-08-20,233229,0,false,11149242335,2021-11-30T22:36:40Z,"nu disco,electroclash,indie dance","Nettwerk Records",0.604,0.872,4,-5.023,0,0.103,0.0696,0.0176,0.0484,0.473,118.027,4
spotify:track:3orXhmbVn44hjbnLxGUMpG,"Superluminal","The Two of Us","Jesper Ryom",2015-08-07,436477,39,false,11149242335,2021-12-02T02:54:18Z,"lo-fi house,indie soul","Freude am Tanzen",0.752,0.689,5,-8.947,0,0.0555,0.0114,0.845,0.112,0.707,124.003,4
spotify:track:7FheJOrB8J0eyK0ebcBAlI,"Cool Bananas","Cool Bananas","Tell",2018-06-01,284579,53,false,11149242335,2021-12-02T03:17:43Z,"jazz house,lo-fi house","Noire & Blanche",0.75,0.596,6,-8.8,1,0.0351,0.0037,0.837,0.0943,0.371,115.301,4
spotify:track:79ZQoLroAAQYHM9sJ1kbGh,"Keeping Me Under","Keeping Me Under","Two Another",2016-02-11,218926,65,false,11149242335,2021-12-10T15:33:57Z,"indie soul","Two Another",0.794,0.549,2,-7.791,1,0.0874,0.135,0.000108,0.115,0.58,108.015,4
spotify:track:3HEn14GqygLCNfroOnYiZb,"Free Room (feat. Appleby)","Moon Shoes EP","Ravyn Lenae,Appleby",2016-07-29,217013,59,false,11149242335,2021-12-11T16:24:36Z,"r&b alternativo,indie soul","Three Twenty Three Music Group",0.778,0.465,4,-7.662,1,0.318,0.729,0.000557,0.107,0.386,120.172,4
spotify:track:2RU67aiaESQ7t9D1xUJqBu,"I Want Your Attention","First Landing","Moon Boots,Fiora",2017-08-04,286726,51,false,11149242335,2021-12-28T05:03:43Z,"nu disco,chillstep,bass melódico,drum and bass","Anjunadeep",0.806,0.608,11,-7.57,0,0.0496,0.0178,0.314,0.13,0.561,122,4
spotify:track:4Ks8tQBpkf3mStOv6KDPDc,"All In","All In","Kartell,Che Lingo",2020-07-10,240186,53,false,11149242335,2021-12-28T15:42:35Z,"nu disco,house francés","Roche Musique",0.755,0.784,11,-7.666,0,0.137,0.425,0.000354,0.249,0.767,110.044,4
spotify:track:74LRqSi9vqy4vnxCLInNAw,"78 To Stanley Bay","816 To Nunhead","Chaos In The CBD,Isaac Aesili",2013-11-04,307082,57,false,11149242335,2022-01-18T19:06:45Z,"jazz house,lo-fi house","Chaos In The CBD",0.781,0.881,7,-10.143,0,0.0686,0.441,0.649,0.11,0.445,119.002,4
spotify:track:0EyrNxa5cnzwesCQuQlTTD,"Take 3","Take 3","Inner Wave",2021-07-14,236599,0,false,11149242335,2022-01-21T19:09:35Z,"","Inner Wave",0.666,0.605,4,-7.812,0,0.0388,0.124,0.812,0.106,0.761,90.004,4
spotify:track:5pu3OAD60oYp9D2zxZNLdi,"When Your Heart Says Yes - Mac DeMarco Remix","When Your Heart Says Yes (Mac DeMarco Remix)","Spookey Ruben,Geneva Jacuzzi,Mac DeMarco",2020-05-01,210285,0,false,11149242335,2022-01-21T19:12:33Z,"coldwave,dark wave,electroclash,indie,lo-fi indie","Hi-Hat Recordings",0.707,0.693,6,-8.448,1,0.0551,0.573,0.00686,0.0444,0.644,105.024,4
spotify:track:3jmKIVOsWUULXZI2j3Umez,"So Special (Gonna Last)","Palmas","Poptartpete",2016-11-09,124000,38,false,11149242335,2022-01-21T19:13:01Z,"hip hop lo-fi,lo-fi beats,lo-fi","Radio Juicy",0.679,0.608,11,-11.381,0,0.141,0.339,0.0954,0.126,0.783,78.093,4
spotify:track:23bISCIc3o2DtwAWurCC6T,"we can be happy","we can be happy","dj poolboi",2020-01-17,345000,23,false,11149242335,2022-01-23T20:44:15Z,"lo-fi house","Majestic Casual Records",0.807,0.553,6,-13.41,1,0.143,0.00872,0.916,0.0585,0.621,125.004,4
spotify:track:0N43Cm9Z6XXLfHwWQJGxQ9,"More Than You'd Ever Wanna Know","Always and Forever Down for Whatever","DJ Planet Express",2018-07-06,282240,34,false,11149242335,2022-01-24T09:29:09Z,"lo-fi house","No Content",0.762,0.974,4,-7.216,1,0.118,0.5,0.0979,0.522,0.491,125,4
spotify:track:303ccTay2FiDTZ9fZ2AdBt,"Music Sounds Better With You","Music Sounds Better With You","Stardust,Benjamin Diamond,Alan Braxe,Thomas Bangalter",1998-07-20,403293,75,false,11149242335,2022-01-24T09:31:28Z,"house francés","Because Music",0.735,0.72,1,-7.04,1,0.336,0.00105,0.15,0.382,0.364,124.174,4
spotify:track:1GZJu6ciZ55S8Kp1s8Z5ex,"It Makes You Forget (Itgehane) - Edit","It Makes You Forget (Itgehane)","Peggy Gou",2018-01-23,236160,63,false,11149242335,2022-01-24T09:34:01Z,"","Ninja Tune",0.794,0.89,0,-9.438,1,0.0431,0.0177,0.468,0.0838,0.77,125.003,4
spotify:track:2k7WG7Jatn95UshCdQSlQJ,"Disco Funk","Disco Funk","Galaxy",2020-01-17,295760,26,false,11149242335,2022-01-24T09:35:26Z,"krautrock","Strut",0.542,0.714,5,-8.742,0,0.0538,0.0794,0.471,0.182,0.963,104.613,4
spotify:track:2uR76iWaB8cmMYUwyU4SlR,"My Love - Glass Mix","My Love","KELLEE",1995-02-03,305053,6,false,11149242335,2022-01-24T09:37:51Z,"house de chicago","Altra Moda Music",0.828,0.831,8,-11.899,1,0.157,0.0174,0.00802,0.0408,0.628,123.884,4
spotify:track:5KZiiK8dvTgXaVnegsvvBz,"Norton Commander (All We Need)","Norton Commander (All We Need)","Men I Trust",2019-05-14,206158,52,false,11149242335,2022-01-24T09:38:41Z,"bedroom pop,indie pop","Independent",0.682,0.317,1,-16.665,1,0.0322,0.905,0.924,0.0994,0.546,83.001,4
spotify:track:1hxcBxHHWA57B1xiDPZpNs,"City Lounge","City Lounge","Saib",2020-10-29,158117,45,false,11149242335,2022-01-24T09:42:58Z,"lo-fi,lo-fi beats,jazz house,hip hop lo-fi,ritmos de jazz","Hip Dozer",0.807,0.576,4,-10.158,0,0.296,0.0419,0.931,0.116,0.771,169.999,4
spotify:track:2g7kwYBHS4lQ7ZBeFVOFSD,"Godt Begyndt","Nature Boy","Jesper Ryom",2011-05-30,401084,32,false,11149242335,2022-01-24T09:43:12Z,"lo-fi house,indie soul","Delicieuse Records",0.822,0.693,6,-6.605,1,0.045,0.0169,0.88,0.0944,0.355,123.999,4
spotify:track:6QTxtk3ZO30mI8gHj8aGTP,"NOTHING TO ME","NOTHING TO ME","Darius,Kadhja Bonet",2022-01-25,265186,24,true,11149242335,2022-01-25T14:58:45Z,"house francés,indie soul,nu disco","Roche Musique",0.601,0.449,7,-8.076,0,0.0838,0.0411,0.424,0.561,0.17,146.063,4
spotify:track:0qHYVMdBH4zyqlRHHx2Cg7,"Sanctuary - DJ Potion Remix","Capyac Forever Remixed","CAPYAC,DJ Potion",2022-01-28,313548,9,true,11149242335,2022-01-28T14:05:57Z,"nu disco","CAPYAC",0.879,0.818,10,-8.002,0,0.308,0.101,0.366,0.0368,0.751,123.927,4
spotify:track:1D98z0k8XLWpVdvHcwlLee,"My Love (Glass Mix)","My Love","KELLEE",1995-01-01,305053,0,false,11149242335,2022-02-03T23:51:12Z,"house de chicago","Moonshine Music",0.828,0.831,8,-11.899,1,0.145,0.0173,0.00796,0.0408,0.632,123.897,4
spotify:track:04By48kExy6OGSvkjQhW6p,"Big Tweed","Trans-Atlantic Psych Classics Vol.2","The Electric Peanut Butter Company,Shawn Lee,Adrian Quesada",2013-10-29,214906,34,false,11149242335,2022-02-08T17:39:53Z,"","Ubiquity Records",0.617,0.805,4,-5.825,0,0.0558,0.000183,0.866,0.08,0.898,164.285,4
