Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7fRvtXvJMpGfTLdF0M09a1,"Talking In Your Sleep (2023 Remaster)","In Heat (2023 Remaster)","The Romantics",1983-02-14,236625,72,false,,2018-07-14T01:33:03Z,"power pop","Legacy Recordings",0.7,0.927,9,-4.981,0,0.0358,0.0013,0.00124,0.0445,0.972,129.778,4
spotify:track:6skCtJxZizQnWAhle9SZjc,"You Wouldn't Know/Hellyeah-Live","UNDEN!ABLE (Deluxe 2.0)","HELLYEAH",2017-10-27,634308,0,false,,2018-07-12T14:06:00Z,"groove metal,metal","Eleven Seven Music",0.238,0.982,10,-5.356,1,0.273,0.000699,0.259,0.877,0.0674,143.572,4
spotify:track:2Uj4JHrjJ1AUYQ23RLCc8x,"Viva la Revolución","En Vivo y Ruidoso I I","Los Violadores,Campino",2002,272410,8,false,,2018-06-07T01:22:37Z,"rock latino,rock argentino,rock en español","FYN S.A. (Pop Art)",0.269,0.826,0,-6.605,1,0.0477,0.000266,0,0.366,0.37,139.18,4
spotify:track:3PVxFrXLdtISm3MSyfkWUk,"Setentista","Antihumano","Attaque 77",2003-11-28,229746,45,false,,2018-06-05T11:15:47Z,"rock argentino,rock latino,rock en español","Ariola",0.421,0.907,4,-4.422,1,0.0476,0.0167,0.0000655,0.198,0.668,156.023,4
spotify:track:7sAOLMCtxBNxXQmnKgSaio,"Los Tiburones","Antihumano","Attaque 77",2003-11-28,154546,30,false,,2018-06-05T11:15:37Z,"rock argentino,rock latino,rock en español","Ariola",0.318,0.986,4,-1.963,0,0.0926,0.0122,0,0.511,0.438,164.052,4
spotify:track:25A0CJayOJSHJrxuyaqW73,"Children of the Sun","Dead Rock Commandos","Nightstalker",2012-08-28,284733,0,false,,2018-05-29T13:26:05Z,"stoner rock,stoner metal,sludge metal,rock espacial","Small Stone Records Co.",0.48,0.463,10,-7.374,1,0.0333,0.0318,0.42,0.401,0.157,129.845,4
spotify:track:4yoeMwVsbqqNxvqvarSjXj,"Riding the Dunes","The Sayings of the Seers","Valley of the Sun",2011-06-09,363686,43,false,,2018-05-23T01:42:20Z,"stoner rock,stoner metal,sludge metal,rock espacial,doom metal","Valley of the Sun",0.323,0.962,9,-3.188,1,0.0411,0.00203,0.743,0.317,0.309,165.028,4
spotify:track:5BnodjI0zdbac1uBZgLcB3,"Dream Catcher","Nest of Vipers","Greenleaf",2012-06-12,232880,0,false,,2018-05-21T18:12:40Z,"stoner rock,stoner metal,sludge metal,rock espacial,doom metal,rock psicodélico","Small Stone Records Co.",0.212,0.883,4,-4.884,1,0.0505,0.000315,0.153,0.324,0.509,153.874,4
spotify:track:0ldojAnaXGz7YZbi7FNSeU,"Funeral Pyre","Rise Above The Meadow","Greenleaf",2016-02-26,270920,0,false,,2018-05-20T18:33:20Z,"stoner rock,stoner metal,sludge metal,rock espacial,doom metal,rock psicodélico","Napalm Records",0.3,0.922,5,-5.385,0,0.132,0.00446,0.27,0.192,0.568,159.111,4
spotify:track:44JEbGi3NxptsEuxDNGiAR,"3's & 7's","Era Vulgaris","Queens of the Stone Age",2007-01-01,214066,61,false,,2018-05-02T23:02:01Z,"stoner rock,rock alternativo","Interscope",0.443,0.988,1,-3.878,1,0.104,0.0711,0.022,0.384,0.513,131.326,4
spotify:track:1tP9umMLmXZ3qrXFGVq1y8,"Keep On Swinging","Head Down","Rival Sons",2012-09-17,239413,0,false,,2018-05-02T15:25:25Z,"blues rock,blues modern","Earache Records Ltd",0.209,0.857,1,-5.419,0,0.0913,0.000892,0.00123,0.489,0.404,173.546,4
spotify:track:2VAlwOewe5c40VHyqozF1V,"Steady As She Goes","Broken Boy Soldiers","The Raconteurs",2006-05-15,215266,0,false,,2018-05-02T15:22:36Z,"garage rock,rock alternativo","XL Recordings",0.534,0.605,9,-4.366,1,0.113,0.00865,0.00826,0.0781,0.56,123.003,4
spotify:track:4QyTAToGczngpDZBhlU7AJ,"Suburban Knights","Once Upon A Time In The West","Hard-Fi",2007-09-03,269599,43,false,,2018-04-26T02:15:37Z,"britpop","Atlantic Records UK",0.535,0.868,8,-4.551,0,0.0359,0.000153,0.000157,0.0555,0.581,110.129,4
spotify:track:1RDKHa8uHT0e2HwXY9KsK0,"Pasajero En Extinción","Bienvenidos","Cabezones",2006-10-17,306626,35,false,,2018-04-24T03:37:42Z,"rock argentino,música alternativa latina","Pop Art",0.279,0.823,6,-4.738,1,0.0555,0.0959,0.00004,0.828,0.176,79.443,4
spotify:track:0VWhKY45C8eM1zfaJUlqsj,"Salad Days","Salad Days","Minor Threat",1985,166120,0,false,,2018-04-20T02:41:03Z,"hardcore punk,punk,hardcore,skate punk","Dischord Records",0.358,0.947,9,-7.884,1,0.169,0.0012,0.243,0.157,0.194,150.7,4
spotify:track:7nFfCC5sBhwRVjdaciVGME,"Violent World","Walk Among Us","Misfits",1982,107040,32,false,,2018-04-20T02:34:44Z,"horror punk,punk,psychobilly,hardcore punk,skate punk","London Records",0.53,0.948,9,-12.532,1,0.0748,0.00393,0,0.128,0.051,109.785,4
spotify:track:1Lpmme6uCsPJIdcbR5aePx,"I Was Wrong","White Light White Heat White Trash","Social Distortion",1996-09-10,237573,54,false,,2018-04-20T02:33:04Z,"punk,skate punk,ska punk,psychobilly","550 Music",0.413,0.984,3,-3.404,1,0.0472,0.000434,0.0155,0.0939,0.405,122.024,4
spotify:track:7tZ1sF5HLhqtRO0bITs4lV,"Don't Drag Me Down","White Light White Heat White Trash","Social Distortion",1996-09-10,230066,57,false,,2018-04-20T02:14:48Z,"punk,skate punk,ska punk,psychobilly","550 Music",0.328,0.957,8,-2.568,1,0.0787,0.0000047,0.437,0.0551,0.515,181.957,4
spotify:track:0KYD6Ma0Q0V7uMmwkumpjs,"Bullet","Collection","Misfits",1986-01-01,98666,51,true,,2018-04-20T02:09:35Z,"horror punk,punk,psychobilly,hardcore punk,skate punk","Astralwerks",0.393,0.907,7,-9.837,1,0.041,0.17,0,0.263,0.551,191.897,4
spotify:track:4ZQJUoDimhBIOthoKzkxqA,"I Wanna Live - Live","Loco Live","Ramones",1992-03-31,139333,30,false,,2018-04-19T10:37:28Z,"punk,protopunk","Parlophone UK",0.268,0.925,7,-9.515,1,0.0736,0.18,0,0.82,0.282,178.697,4
spotify:track:4goWmpceUK3FiZ8nP0u64A,"Hang Me up to Dry","Robbers & Cowards","Cold War Kids",2006,218786,0,false,,2018-04-17T19:46:42Z,"","[PIAS] Cooperative",0.507,0.918,11,-2.816,0,0.0309,0.0177,0.00157,0.501,0.696,92.39,4
spotify:track:3pdHJCTk85ls2SGGXIJ7XH,"Fall Back Down","Indestructible","Rancid",2003-08-19,223227,60,false,,2018-04-16T07:49:49Z,"punk,ska punk,ska,skate punk,hardcore punk","Epitaph",0.525,0.989,4,-1.438,1,0.0527,0.00244,0,0.123,0.504,104.069,4
spotify:track:2UVXBlqRLUJD60L3unaMyS,"Western","Antihumano","Attaque 77",2003-11-28,248386,52,false,,2018-04-16T05:04:22Z,"rock argentino,rock latino,rock en español","Ariola",0.247,0.921,0,-2.67,1,0.0535,0.00641,0,0.308,0.641,199.833,4
spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,"Feel It Still","Woodstock","Portugal. The Man",2017-06-16,163253,86,false,,2018-04-09T04:28:03Z,"","Atlantic Records",0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4
spotify:track:61Q9oJNd9hJQFhSDh6Qlap,"House Of The Rising Sun","The Best Of The Animals","The Animals",1966-02,269720,63,false,,2018-04-09T02:40:36Z,"rock clásico","ABKCO Music and Records, Inc.",0.315,0.534,9,-7.552,0,0.031,0.000825,0.108,0.101,0.283,116.891,3
spotify:track:3qwFIX4SC73bSmhGtx2wHb,"New Skin","New Beginnings","Radio Moscow",2017-09-29,182852,11,false,,2018-04-07T23:34:40Z,"stoner rock,blues rock,blues modern,rock psicodélico,stoner metal,rock espacial,neopsicodelia","Century Media",0.304,0.949,10,-3.959,1,0.0569,0.0000857,0.484,0.772,0.495,90.286,4
spotify:track:1fbl88tx86jIB7WC2qprwz,"Rancho Tehama Airport","Magical Dirt","Radio Moscow",2014-06-17,216093,0,false,,2018-04-07T23:31:57Z,"stoner rock,blues rock,blues modern,rock psicodélico,stoner metal,rock espacial,neopsicodelia","Alive Naturalsound",0.285,0.909,7,-7.096,1,0.097,0.00138,0.0242,0.149,0.498,160.752,4
spotify:track:7C794YeXiiSdlvGLxgabkd,"21st Century (Digital Boy)","Against The Grain","Bad Religion",1990,169013,60,false,,2018-03-27T05:14:24Z,"punk,skate punk,hardcore punk,hardcore melódico,ska punk","Epitaph",0.447,0.979,5,-3.742,1,0.0565,0.0000671,0,0.316,0.633,133.685,4
spotify:track:678Fh7cIfN1sLqxsj5sc2G,"Sonic Reducer","Young Loud And Snotty","Dead Boys",1977,189333,52,false,,2018-03-27T05:07:04Z,"protopunk,punk,hardcore punk","Rhino/Warner Records",0.403,0.891,1,-8.907,0,0.139,0.00525,0.00379,0.0519,0.427,88.936,4
spotify:track:2iWfqSC03Hhcq0HPxRYe09,"Slaughtered","Far Beyond Driven","Pantera",1994,237026,59,true,,2018-03-23T02:42:49Z,"groove metal,metal,thrash metal,heavy metal","Rhino/Elektra",0.239,0.964,4,-7.452,0,0.0709,0.0000315,0.272,0.297,0.53,157.387,4
spotify:track:5SAEMjVQbmin3g7b0RG6me,"5 Minutes Alone","Far Beyond Driven","Pantera",1994,347440,68,true,,2018-03-23T02:42:29Z,"groove metal,metal,thrash metal,heavy metal","Rhino/Elektra",0.504,0.856,7,-6.271,1,0.0423,0.000748,0.359,0.114,0.585,95.402,4
spotify:track:1ybhXkz4S8k9fdBZNBan7L,"Bro Hymn - 2005 Remaster","Pennywise (2005 Remaster)","Pennywise",1991-10-22,180893,62,false,,2018-03-21T23:59:05Z,"punk,skate punk,ska punk,hardcore melódico,hardcore punk,ska","Epitaph",0.408,0.82,0,-5.116,1,0.0423,0.0118,0.00000658,0.689,0.382,98.288,4
spotify:track:4qO9gaAwoLliAEm2sHHsqk,"Something to Believe In","Covers Vol. 1","Blakwall",2016-05-10,292693,0,false,,2018-03-18T22:12:58Z,"","Position Music",0.547,0.57,8,-8.803,1,0.0482,0.119,0.0000134,0.16,0.371,78.932,4
spotify:track:7kWu31DOcgoosVElnFZ1OO,"Party out of Bounds","Wild Planet","The B-52's",1980,201000,43,false,,2018-03-14T19:41:54Z,"new wave,post-punk","Warner Records",0.665,0.898,11,-7.02,0,0.0779,0.115,0.00129,0.0452,0.733,161.794,4
spotify:track:3bCy4jz8KwyZU6uUObeBUn,"Dirty Back Road","Wild Planet","The B-52's",1980,201333,40,false,,2018-03-14T19:41:54Z,"new wave,post-punk","Warner Records",0.751,0.475,0,-16.996,1,0.0401,0.0695,0.0164,0.189,0.958,132.993,4
spotify:track:0OFI4JA3E0BZDihlAw3WKK,"Runnin' Around","Wild Planet","The B-52's",1980,190093,32,false,,2018-03-14T19:41:54Z,"new wave,post-punk","Warner Records",0.52,0.681,10,-12.93,1,0.0388,0.00903,0.00000167,0.33,0.597,171.227,4
spotify:track:4vKLfj7YuS2yRKAJ9Nn0Id,"Give Me Back My Man","Wild Planet","The B-52's",1980,240800,52,false,,2018-03-14T19:41:54Z,"new wave,post-punk","Warner Records",0.571,0.96,7,-5.498,1,0.0354,0.0137,0.00817,0.0591,0.802,162.297,4
spotify:track:1y5V5qja332UyMeUurFhDS,"Private Idaho","Wild Planet","The B-52's",1980,216360,61,false,,2018-03-14T19:41:54Z,"new wave,post-punk","Warner Records",0.551,0.882,2,-6.808,1,0.0454,0.00724,0.0000113,0.322,0.888,166.403,4
spotify:track:16DzN7oEYy3d5NvUomglGr,"Devil in My Car","Wild Planet","The B-52's",1980,267573,35,false,,2018-03-14T19:41:54Z,"new wave,post-punk","Warner Records",0.502,0.857,7,-7.063,1,0.0304,0.00187,0.000151,0.109,0.636,167.032,4
spotify:track:2zkV839IqOgZC7LAtXAa0U,"Quiche Lorraine","Wild Planet","The B-52's",1980,237426,36,false,,2018-03-14T19:41:54Z,"new wave,post-punk","Warner Records",0.795,0.793,7,-9.314,1,0.0683,0.0026,0.008,0.0462,0.816,133.299,4
spotify:track:75FNVaypSR71qCbydLQsKZ,"Strobe Light","Wild Planet","The B-52's",1980,239400,43,false,,2018-03-14T19:41:54Z,"new wave,post-punk","Warner Records",0.645,0.854,5,-6.809,0,0.038,0.0000787,0.00941,0.0654,0.969,117.327,4
spotify:track:0D1b7W0tcPji8y9sZ5Xup3,"53 Miles West of Venus","Wild Planet","The B-52's",1980,293466,35,false,,2018-03-14T19:41:54Z,"new wave,post-punk","Warner Records",0.644,0.836,7,-13.621,1,0.0418,0.00323,0.856,0.0418,0.875,147.102,4
spotify:track:6SbfuvY4bMUrYKUKN6wkSp,"Jack Staff","Nest of Vipers","Greenleaf",2012-06-12,248080,0,false,,2018-03-10T23:10:05Z,"stoner rock,stoner metal,sludge metal,rock espacial,doom metal,rock psicodélico","Small Stone Records Co.",0.197,0.804,4,-5.372,1,0.052,0.000183,0.571,0.413,0.335,139.392,4
spotify:track:1fiN0tMqkUXr5rTmw109Qo,"Sick-O-Me","Everything Sucks","Descendents",1996-09-24,106200,43,false,,2018-03-09T06:24:31Z,"punk,skate punk,hardcore punk,ska punk,hardcore melódico","Epitaph",0.479,0.994,7,-6.177,1,0.15,0.0253,0.000122,0.353,0.176,98.703,4
spotify:track:5VdefiBrfvUQQ83SPdCb8d,"Drink Drank Punk","Die For The Government","Anti-Flag",1996,101466,0,false,,2018-03-09T06:21:22Z,"punk,skate punk,ska punk,hardcore punk","New Red Archives Media",0.362,0.881,1,-7.545,1,0.0678,0.0000699,0.00037,0.303,0.693,140.441,4
spotify:track:0RlC8gQmtupGoklgc97LVa,"Some Kinda Hate","Static Age","Misfits",1997-01-01,121573,44,false,,2018-03-09T06:20:37Z,"horror punk,punk,psychobilly,hardcore punk,skate punk","Astralwerks",0.426,0.947,0,-9.35,1,0.0484,0.0687,0.844,0.19,0.321,151.212,4
spotify:track:2OuNnwnNQyWrF47pthWxNb,"Holiday in Cambodia","Give Me Convenience or Give Me Death","Dead Kennedys",1987-12-21,224866,1,false,,2018-03-09T03:54:47Z,"punk,hardcore punk,skate punk,protopunk","Manifesto Records",0.133,0.927,7,-5.371,1,0.0741,0.00344,0.00044,0.0915,0.5,197.708,4
spotify:track:4UtLXegebv7qNBF26nivhZ,"Man Of The Year","Oxymoron (Deluxe)","ScHoolboy Q",2014-01-01,216013,1,true,,2018-03-04T22:45:27Z,"","Universal Music Group",0.743,0.861,3,-5.234,1,0.0428,0.00518,0,0.181,0.391,111.959,4
spotify:track:3uYm4MtU6jUQft2DtGqEoZ,"Knock Knock","Knock Knock - Single","Mac Miller",2010,202806,3,true,,2018-03-04T22:18:58Z,"","Rostrum Records",0.667,0.922,4,-4.857,0,0.128,0.0353,0,0.364,0.509,108.952,4
spotify:track:5AL46kwqlBX7qWP3qUppJe,"PRIDE.","DAMN.","Kendrick Lamar",2017-04-14,275253,0,true,,2018-03-04T22:16:57Z,"hip hop,hip hop de la costa oeste","Universal Music Group",0.667,0.533,4,-7.005,0,0.0562,0.0817,0.00000803,0.152,0.392,138.865,4
spotify:track:3SP0MlWYfu7xt1ZfMqBxh9,"FEAR.","DAMN.","Kendrick Lamar",2017-04-14,460573,0,true,,2018-03-04T21:58:47Z,"hip hop,hip hop de la costa oeste","Universal Music Group",0.586,0.474,10,-7.063,0,0.274,0.616,0.0000104,0.613,0.455,149.967,4
spotify:track:4yGHBbRDvGzlOtaEGe7T2D,"Break The Bank","Oxymoron (Deluxe)","ScHoolboy Q",2014-01-01,354853,0,true,,2018-03-04T21:49:28Z,"","Universal Music Group",0.584,0.821,1,-5.825,1,0.0705,0.117,0.0000031,0.335,0.422,79.857,4
spotify:track:6pkv89yzv9kw6Vxhz8nSIH,"The Passenger","A Million In Prizes: Iggy Pop Anthology (Edited Version)","Iggy Pop",2005-07-19,280826,49,false,,2018-03-04T03:17:29Z,"protopunk,glam rock","Virgin Records",0.481,0.922,0,-3.439,1,0.0534,0.0282,0.00000693,0.536,0.709,134.785,4
spotify:track:5Og9VyCOfxmZCuv1UhIyxE,"Six Pack","Damaged","Black Flag",1981,140493,51,true,,2018-03-04T03:14:10Z,"punk,hardcore punk,skate punk,hardcore,protopunk","SST Records",0.33,0.784,2,-15.285,1,0.19,0.157,0.0000208,0.58,0.196,115.402,4
spotify:track:6RGk4ooM4yLouf6Lqe4pTR,"Elephants","Them Crooked Vultures","Them Crooked Vultures",2009-11-17,409778,52,false,,2018-03-02T02:34:08Z,"stoner rock","Them Crooked Vultures",0.234,0.877,10,-4.587,1,0.073,0.0000598,0.0654,0.376,0.533,179.575,4
spotify:track:7kzpN5aoYrh4v4i6tE5OMi,"WHateva U Want","Blank Face LP","ScHoolboy Q,Candice Pillay",2016-07-08,230906,0,true,,2018-02-21T22:38:25Z,"","Universal Music Group",0.714,0.623,5,-8.026,0,0.11,0.00919,0.0000951,0.111,0.187,108.997,4
spotify:track:0xy3tLHmsJKEKpAsPsdglm,"What Needs Must Be","Old Growth","Dead Meadow",2008-02-05,256959,0,false,,2018-02-19T01:49:47Z,"stoner rock,rock psicodélico,stoner metal,neopsicodelia,rock espacial,sludge metal,rock ácido,doom metal","Matador",0.398,0.601,4,-6.525,1,0.0266,0.0101,0.0241,0.116,0.663,77.913,4
spotify:track:50J1GIJLEYM6tnAM8exWhf,"Into the Spell","Repeated Exposure To...","1000mods",2016-09-26,469790,0,false,,2018-02-17T21:12:43Z,"stoner rock,stoner metal,sludge metal,rock espacial,rock psicodélico,doom metal","Ouga Booga and the Mighty Oug",0.216,0.757,7,-7.654,0,0.0302,0.0000361,0.581,0.209,0.207,89.999,4
spotify:track:4PtZE0h5oyPhCtPjg3NeYQ,"No Excuses","Jar Of Flies","Alice In Chains",1994,255573,69,false,,2018-02-17T03:23:37Z,"grunge,post-grunge","Columbia",0.527,0.838,3,-6.013,1,0.0323,0.0206,0.00062,0.07,0.721,117.454,4
spotify:track:2JuasWPUodaUxf5nwNpciQ,"Nutshell","Jar Of Flies","Alice In Chains",1994,259200,81,false,,2018-02-17T03:16:06Z,"grunge,post-grunge","Columbia",0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,3
spotify:track:6gZVQvQZOFpzIy3HblJ20F,"Man in the Box","Facelift","Alice In Chains",1990-08-01,285200,82,true,,2018-02-16T17:48:16Z,"grunge,post-grunge","Columbia",0.355,0.791,8,-7.565,1,0.0453,0.00045,0,0.0969,0.758,106.392,4
spotify:track:6U7yjgpweQna55cfWEZXIk,"Stray Bullit Woman","Agents Of Ahriman","Greenleaf",2007-06-06,185440,0,false,,2018-02-13T17:13:47Z,"stoner rock,stoner metal,sludge metal,rock espacial,doom metal,rock psicodélico","Small Stone Records Co.",0.477,0.648,6,-7.687,1,0.0498,0.0254,0.0184,0.115,0.571,89.753,4
spotify:track:5oABn2E9jiDrmhDdiNWbKS,"Honey Bucket","Houdini","Melvins",1993-08-31,181146,56,false,,2018-02-13T17:10:19Z,"sludge metal,grunge,stoner metal,stoner rock,drone metal,doom metal,noise rock,post-grunge","Atlantic Records",0.414,0.892,2,-10.722,1,0.0523,0.00000531,0.346,0.345,0.594,88.064,4
spotify:track:5NyFFIp7NRmqF0wmuJLxqZ,"Supa Scoopa and Mighty Scoop","Welcome to Sky Valley","Kyuss",1994-06-07,356200,0,false,,2018-02-13T17:06:45Z,"stoner rock,stoner metal,sludge metal,doom metal,rock espacial","Rhino/Elektra",0.263,0.679,5,-11.883,0,0.0498,0.202,0.776,0.0968,0.406,82.261,4
spotify:track:311fWdp7RrvN4Fuz7sv6Ea,"Collard Greens","Oxymoron (Deluxe)","ScHoolboy Q,Kendrick Lamar",2014-01-01,299960,0,true,,2018-02-08T01:50:09Z,"hip hop,hip hop de la costa oeste","Universal Music Group",0.826,0.571,11,-4.871,1,0.064,0.0239,0.00000738,0.207,0.666,153.972,4
spotify:track:5cvd6DA75o8YzBccUVJDTS,"About to Crack","About to Crack","Vitamin X",2012-09-11,74840,29,false,,2018-02-07T13:02:22Z,"hardcore punk,hardcore,grindcore,thrash metal","Tankcrimes",0.237,0.993,9,-3.716,0,0.162,0.000506,0.00000572,0.848,0.0992,114.178,4
spotify:track:1qkzRGsiP90ZMjz8Bs97eg,"Peaks and Troughs","Unravelling","We Were Promised Jetpacks",2014-10-14,231086,0,false,,2018-02-07T13:02:10Z,"","FatCat Records",0.508,0.667,9,-7.63,0,0.0452,0.113,0.0202,0.119,0.469,144.984,4
spotify:track:36nIWDle9dVkkz4JtYgH9A,"Perder Jamas","Inquebrantable","Nueva Etica",2006-05-23,190360,0,true,,2018-02-07T12:55:51Z,"hardcore,hardcore punk","Alveran Records",0.533,0.98,7,-3.178,1,0.102,0.000633,0.817,0.12,0.337,84.015,4
spotify:track:2AaknMNIfzMqZGvbcDsJHZ,"Party Up","...And Then There Was X","DMX",1999-01-01,268866,0,true,,2018-02-06T03:17:35Z,"hip hop de la costa este,hip hop old school,hardcore hip hop","Universal Music Group",0.51,0.931,11,-3.302,1,0.347,0.0738,0,0.5,0.53,201.936,4
spotify:track:7a2dsbIZcf5SAz7Uv4G0NR,"Trife Life","The Infamous","Mobb Deep",1995-04-25,320160,48,true,,2018-02-05T06:00:58Z,"hip hop old school,hip hop de la costa este,hardcore hip hop,hip hop,rap gangster","RCA Records Label",0.539,0.75,8,-6.436,1,0.528,0.0337,0,0.257,0.567,178.267,4
spotify:track:7KQvT4YuzcmyogWg7Gq4Z5,"Up North Trip","The Infamous","Mobb Deep",1995-04-25,298000,51,true,,2018-02-05T05:52:31Z,"hip hop old school,hip hop de la costa este,hardcore hip hop,hip hop,rap gangster","RCA Records Label",0.845,0.641,6,-5.102,0,0.275,0.0391,0.0000024,0.326,0.774,87.86,4
spotify:track:0WKYRFtH6KKbaNWjsxqm70,"Gin And Juice (feat. Dat Nigga Daz)","Doggystyle","Snoop Dogg,Daz Dillinger",1993,211493,5,true,,2018-02-05T02:09:09Z,"g-funk,hip hop de la costa oeste,rap gangster,hip hop,hip hop old school,rap","Death Row Records",0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,4
spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,"Survival of the Fittest","The Infamous","Mobb Deep",1995-04-25,224533,73,true,,2018-02-05T01:55:11Z,"hip hop old school,hip hop de la costa este,hardcore hip hop,hip hop,rap gangster","RCA Records Label",0.813,0.703,11,-5.077,0,0.268,0.125,0.00000126,0.237,0.241,94.828,4
spotify:track:33ZXjLCpiINn8eQIDYEPTD,"Shook Ones Pt. II","The Infamous","Mobb Deep",1995-04-25,325506,78,true,,2018-02-05T01:48:40Z,"hip hop old school,hip hop de la costa este,hardcore hip hop,hip hop,rap gangster","RCA Records Label",0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,4
spotify:track:6pNPthJtweLWioQeGtwJe5,"Dr. Greenthumb","The Essential Cypress Hill","Cypress Hill",2014-10-10,189253,53,true,,2018-02-05T01:44:06Z,"hip hop de la costa oeste,hip hop old school,rap rock,hip hop","Columbia/Legacy",0.803,0.547,10,-8.779,0,0.289,0.0482,0.102,0.0752,0.144,103.853,4
spotify:track:0svl7cK07gK1ia5ainczU5,"Break Ya Neck","Genesis","Busta Rhymes",2001-11-13,231240,6,true,,2018-02-05T01:11:41Z,"hip hop de la costa este","J Records",0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,4
spotify:track:4F69LVvV9fWsMRLUGz8C4f,"Mama Said Knock You Out","Mama Said Knock You Out (Deluxe Edition)","LL COOL J",1990-08-27,289693,0,true,,2018-02-05T00:54:17Z,"hip hop old school,hip hop de la costa este","Universal Music Group",0.795,0.761,10,-7.266,0,0.159,0.0322,0.573,0.275,0.594,102.376,4
spotify:track:2gSl0czjvQksGoDx0llShU,"What's Happenin'","Tical 0: The Prequel","Method Man,Busta Rhymes",2004-05-18,232253,0,true,,2018-02-05T00:51:25Z,"hip hop de la costa este,hip hop old school,hip hop,hardcore hip hop","Universal Music Group",0.699,0.895,9,-3.571,1,0.329,0.236,0,0.115,0.716,109.011,4
spotify:track:5tBjEs0tX0uXY1N9KNxLLb,"Flipside","Philadelphia Freeway (Explicit Version)","Freeway,Peedi Crakk",2003-01-01,236706,0,true,,2018-02-05T00:46:50Z,"hip hop de la costa este","Def Jam Recordings",0.524,0.967,6,-2.754,0,0.428,0.105,0,0.195,0.656,85.555,1
spotify:track:4KWLfZ2N2EfIa58vVmTB9z,"Bust (feat. Killer Mike)","Speakerboxxx/The Love Below","Outkast,Killer Mike",2003,188893,41,true,,2018-02-05T00:44:37Z,"hip hop sureño americano,hip hop,hip hop alternativo","Arista",0.701,0.796,7,-5.544,1,0.334,0.0352,0,0.165,0.375,98.206,4
spotify:track:76ayTjyinHQfVOHozas4rk,"Make It Hurt","Genesis","Busta Rhymes",2001-11-13,203360,0,true,,2018-02-05T00:43:48Z,"hip hop de la costa este","J Records",0.55,0.88,7,-4.845,1,0.339,0.0536,0.00000127,0.641,0.624,124.274,4
spotify:track:6uoy6vKdpbexdiBn1pGkni,"Man Up","Man Up","Sticky Fingaz",2015-01-09,164304,38,true,,2018-02-05T00:42:49Z,"hip hop de la costa este,hardcore hip hop","Major Independents",0.865,0.492,11,-12.977,0,0.325,0.0648,0,0.0542,0.709,93.966,4
spotify:track:0DPNRRkWkye2ZHTqAiClRH,"Good Cop Bad Cop","Death Certificate (25th Anniversary Edition)","Ice Cube",2017-06-09,207093,0,true,,2018-02-05T00:27:44Z,"rap gangster,hip hop de la costa oeste,hip hop old school,g-funk,hip hop","Universal Music Group",0.714,0.935,6,-2.776,1,0.243,0.134,0,0.128,0.872,91.972,4
spotify:track:2PRsh2LNPxoxC9OnErnelg,"Halftime","Illmatic","Nas",1994-04-19,260799,61,true,,2018-02-05T00:27:14Z,"hip hop de la costa este,hip hop old school,hip hop","Columbia",0.766,0.793,4,-6.638,0,0.166,0.0303,0.00000809,0.173,0.652,91.925,4
spotify:track:1BZm0t49YEhM8xbTINoQKp,"Tha Shiznit","Doggystyle","Snoop Dogg",1993,280600,0,true,,2018-02-05T00:27:03Z,"g-funk,hip hop de la costa oeste,rap gangster,hip hop,hip hop old school,rap","Death Row Records",0.769,0.691,4,-4.59,0,0.0563,0.00197,0,0.298,0.681,96.792,4
spotify:track:00t7QTffOR3SA3L1BvSQVq,"Suicidal Thoughts - 2005 Remaster","Ready to Die (The Remaster; 2015 Remaster)","The Notorious B.I.G.",1994-09-13,170213,64,true,,2018-02-05T00:26:29Z,"hip hop old school,rap gangster,hip hop de la costa este,hip hop","Bad Boy Records",0.604,0.501,5,-10.171,0,0.425,0.466,0.00000909,0.091,0.0956,78.61,4
spotify:track:30oTS7bm0aH3p7lqjEIu8q,"Full Clip","Full Clip: A Decade Of Gang Starr","Gang Starr",1999-07-13,217440,70,true,,2018-02-05T00:26:01Z,"hip hop de la costa este,hip hop old school,hip hop,boom bap","Virgin Records",0.875,0.745,1,-5.878,1,0.269,0.0227,0.0000024,0.287,0.75,95.203,4
spotify:track:6l4wMAXzI8RxIysQMYZY0w,"How I Could Just Kill a Man","Cypress Hill","Cypress Hill",1991-08-13,252240,64,true,,2018-02-04T02:59:24Z,"hip hop de la costa oeste,hip hop old school,rap rock,hip hop","Ruffhouse/Columbia",0.769,0.675,6,-13.326,1,0.0724,0.000722,0.000149,0.0904,0.803,101.884,4
